kind,reward_base,discount_rate,discount_horizon,eta,settling_tolerance,settle_threshold,settled_fraction,settling_p10,settling_p50,settling_p90,saturated_fraction,mean_reward,tail_reward,lqr_edge_reward_raw,ceiling_raw,lqr_mean_reward,tube_mean_reward,lqr_reward_exceeds_tube
r3,lyapunov,0.1,10.0,7.18,0.01,4.605170185988091,1.0,2.73409999999981,2.796499999999803,3.0277999999997776,0.7582449002549873,8.917202455146505,9.424060855129046,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.475172137066117,True
r3,lyapunov,0.1,10.0,7.2,0.01,4.605170185988091,1.0,2.73399999999981,2.795999999999803,3.0277999999997776,0.7596510799460027,8.921799656538326,9.426723129136077,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.477799565393365,True
r3,lyapunov,0.1,10.0,7.22,0.01,4.605170185988091,1.0,2.7330999999998102,2.795999999999803,3.0277999999997776,0.7610291360431979,8.926389339069692,9.429373347262047,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.480396875081784,True
r3,lyapunov,0.1,10.0,7.24,0.01,4.605170185988091,1.0,2.73299999999981,2.7954999999998034,3.0277999999997776,0.762372818859057,8.930971546807426,9.432011698306805,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.482979852722274,True
r3,lyapunov,0.1,10.0,7.26,0.01,4.605170185988091,1.0,2.7320999999998103,2.794999999999803,3.026899999999778,0.7637071271436429,8.935545519075195,9.43463829809183,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.48555003366215,True
r3,lyapunov,0.1,10.0,7.28,0.01,4.605170185988091,1.0,2.73199999999981,2.794999999999803,3.0267999999997777,0.7650929953502325,8.940115863496011,9.437252655100895,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.488107127771636,True
r3,lyapunov,0.1,10.0,7.3,0.01,4.605170185988091,1.0,2.7310999999998105,2.7939999999998033,3.0267999999997777,0.766464801759912,8.944699791983455,9.439855422434222,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.49065161460978,True
r3,lyapunov,0.1,10.0,7.32,0.01,4.605170185988091,1.0,2.7309999999998102,2.7939999999998033,3.0267999999997777,0.7679100419979001,8.949283979180251,9.442446120934896,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.493182691143824,True
r3,lyapunov,0.1,10.0,7.34,0.01,4.605170185988091,1.0,2.7300999999998106,2.7939999999998033,3.0267999999997777,0.7694599645017749,8.953867362641375,9.445025275604506,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.495699693090586,True
r3,lyapunov,0.1,10.0,7.36,0.01,4.605170185988091,1.0,2.7299999999998104,2.7929999999998034,3.025899999999778,0.7708067721613919,8.958435345314774,9.447592168451957,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.498202234521713,True
r3,lyapunov,0.1,10.0,7.38,0.01,4.605170185988091,1.0,2.7290999999998107,2.7929999999998034,3.025799999999778,0.7721988900554972,8.963006927302924,9.45014801275376,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.500692392976442,True
r3,lyapunov,0.1,10.0,7.4,0.01,4.605170185988091,1.0,2.7290999999998107,2.7924999999998033,3.025799999999778,0.7737097520123993,8.96760541313401,9.4526933493975,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.50316983698217,True
r3,lyapunov,0.1,10.0,7.42,0.01,4.605170185988091,1.0,2.7289999999998105,2.7919999999998035,3.025799999999778,0.775047185140743,8.97218119672825,9.455230330628615,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.505634365309362,True
r3,lyapunov,0.1,10.0,7.44,0.01,4.605170185988091,1.0,2.728099999999811,2.7919999999998035,3.024899999999778,0.7764627393630319,8.976752355222828,9.45775681877275,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.508086726589818,True
r3,lyapunov,0.1,10.0,7.46,0.01,4.605170185988091,1.0,2.7279999999998106,2.7909999999998036,3.024799999999778,0.7778001724913755,8.981329953349064,9.460271943376686,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.510526510762126,True
r3,lyapunov,0.1,10.0,7.48,0.01,4.605170185988091,1.0,2.727099999999811,2.7909999999998036,3.024799999999778,0.7791282310884455,8.98592133738988,9.462775375374491,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.512955552067899,True
r3,lyapunov,0.1,10.0,7.5,0.01,4.605170185988091,1.0,2.7269999999998107,2.7909999999998036,3.024799999999778,0.7804594145292736,8.990497178210052,9.465264657412398,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.51537370788947,True
r3,lyapunov,0.1,10.0,7.5200000000000005,0.01,4.605170185988091,1.0,2.726099999999811,2.7899999999998037,3.024799999999778,0.7818093470326484,8.995084143879684,9.467734616190555,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.517779741561208,True
r3,lyapunov,0.1,10.0,7.54,0.01,4.605170185988091,1.0,2.725999999999811,2.7899999999998037,3.023899999999778,0.7830764711764412,8.999657975911786,9.470196460265536,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.520176010129264,True
r3,lyapunov,0.1,10.0,7.5600000000000005,0.01,4.605170185988091,1.0,2.725099999999811,2.789499999999804,3.023799999999778,0.784343595320234,9.004250149391737,9.472651523030446,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.522562942065028,True
r3,lyapunov,0.1,10.0,7.58,0.01,4.605170185988091,1.0,2.724999999999811,2.788999999999804,3.023799999999778,0.7855544722763862,9.00881260634273,9.475100336946783,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.524940220970112,True
r3,lyapunov,0.1,10.0,7.6000000000000005,0.01,4.605170185988091,1.0,2.7240999999998112,2.788999999999804,3.023799999999778,0.7867934728263587,9.013415254665688,9.477542615072124,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.52730793587298,True
r3,lyapunov,0.1,10.0,7.62,0.01,4.605170185988091,1.0,2.723999999999811,2.787999999999804,3.023799999999778,0.7880324733763312,9.018013661410814,9.479979159141873,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.52966583683046,True
r3,lyapunov,0.1,10.0,7.640000000000001,0.01,4.605170185988091,1.0,2.7230999999998113,2.787999999999804,3.022799999999778,0.7893120968951552,9.02260069376496,9.48240940679843,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.532013156992976,True
r3,lyapunov,0.1,10.0,7.66,0.01,4.605170185988091,1.0,2.722999999999811,2.787999999999804,3.022799999999778,0.790596407679616,9.02718459010189,9.48483295920732,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.534348898134189,True
r3,lyapunov,0.1,10.0,7.68,0.01,4.605170185988091,1.0,2.7220999999998114,2.786999999999804,3.022799999999778,0.7918744687765612,9.031788016280293,9.48724931837099,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.53667140531403,True
r3,lyapunov,0.1,10.0,7.7,0.01,4.605170185988091,1.0,2.7220999999998114,2.786999999999804,3.022799999999778,0.7931556547172641,9.036390187692865,9.489657497763805,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.538984888765425,True
r3,lyapunov,0.1,10.0,7.72,0.01,4.605170185988091,1.0,2.7219999999998112,2.785999999999804,3.0218999999997784,0.7944790260486976,9.041011344804895,9.492058600692147,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.541288290441516,True
r3,lyapunov,0.1,10.0,7.74,0.01,4.605170185988091,1.0,2.7210999999998116,2.785999999999804,3.021799999999778,0.7958320833958302,9.045626191647365,9.494451371354511,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.543580402339503,True
r3,lyapunov,0.1,10.0,7.76,0.01,4.605170185988091,1.0,2.7209999999998113,2.785999999999804,3.021799999999778,0.7970570221488925,9.050250392808714,9.496836790072907,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.5458639047029,True
r3,lyapunov,0.1,10.0,7.78,0.01,4.605170185988091,1.0,2.7200999999998117,2.7849999999998043,3.021799999999778,0.7982882105894705,9.054883692103157,9.499214341341842,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.548138733129871,True
r3,lyapunov,0.1,10.0,7.8,0.01,4.605170185988091,1.0,2.7199999999998115,2.7849999999998043,3.021799999999778,0.7995287735613219,9.05951691746367,9.501583555663176,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.550404967451005,True
r3,lyapunov,0.1,10.0,7.82,0.01,4.605170185988091,1.0,2.719099999999812,2.784499999999804,3.0207999999997783,0.8008193340332983,9.064158619498928,9.503944867803202,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.552662310625887,True
r3,lyapunov,0.1,10.0,7.84,0.01,4.605170185988091,1.0,2.7189999999998116,2.7839999999998044,3.0207999999997783,0.8021145817709114,9.068809783407637,9.50629749763884,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.554910614881901,True
r3,lyapunov,0.1,10.0,7.86,0.01,4.605170185988091,1.0,2.718099999999812,2.7839999999998044,3.0207999999997783,0.8034567021648917,9.0734442010045,9.508641593726322,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.55714857803617,True
r3,lyapunov,0.1,10.0,7.88,0.01,4.605170185988091,1.0,2.7179999999998117,2.7829999999998045,3.0207999999997783,0.8048206964651767,9.07811814603277,9.510977026753062,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.559375733325183,True
