schema_version,seed,start,damping,torque_limit,k_v,k_d,k_p,kp_floor,kp_boundary,kd_floor,regime,n_unstable,escape_time_constant,t_max,dt,physics_dt,tube_energy,tube_angle,tube_rate,dwell_seconds,lqr_threshold,duration,captured,capture_time,retention,error_rms,error_rms_energy,error_rms_angle,error_rms_rate,orbit_distance_rms,orbit_distance_final,control_effort,saturation,lqr_time,lqr_residual_min,min_abs_energy_error,final_abs_energy_error,peak_shoulder_rate,peak_commanded_torque
1,20010,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,11.542000000002615,1.0,0.045859499967092106,0.04262405741922303,0.01274245952141392,0.011131630235487813,0.047367845810686496,0.01704575627467436,229.09397440151383,0.0,inf,0.40249335235088857,1.7717623408339058,1.7717623408339058,7.309237957000732,19.512863194646634
1,20011,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,6.793999999998954,1.0,0.017072436573387695,0.015376813794699353,0.00415642576537002,0.006143762115549209,0.026297754460164153,0.00710109608752699,236.46707502674883,0.0,inf,0.06028599861524365,0.00013196404505322334,0.6423064497473945,6.378546237945557,19.502184415265948
1,20012,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,7.164499999998749,1.0,0.023092410713548377,0.021345736831020753,0.006386867243499381,0.006068515347094572,0.02909883298409498,0.010028232924642607,226.93377899966026,0.0,inf,0.280954261318122,0.5437496384659397,0.9043755239582438,6.949706077575684,19.689605325939215
1,20013,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,7.079999999998796,1.0,0.018943691961796547,0.017182593703267853,0.003931895490365715,0.006939894568701798,0.026913594391267327,0.006911548656427986,238.7583209407817,0.0,inf,0.0649444381327295,0.00041153946051508683,0.7301582686242369,5.934307098388672,19.361318806831378
1,20014,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,15.324500000007237,1.0,0.048981403737767625,0.045512173340685795,0.013098738716591608,0.012499721355455476,0.053360666247133384,0.02418995726004802,240.30018893936645,0.0,inf,0.4450030252216899,2.041208648538877,2.0420215638460952,7.411881446838379,16.406562584037523
1,20015,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,15.213000000007101,1.0,0.048849442663287154,0.04535231133083876,0.01314158400811409,0.012519371997913226,0.05294732847556607,0.023980610106780438,239.626323633069,0.0,inf,0.443092088730538,2.0282322403123985,2.0293597776596,7.409293174743652,16.414603566506777
1,20016,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,7.158499999998752,1.0,0.02328260070211549,0.021519380095302885,0.006472331454438262,0.006091362845203022,0.02922106875788586,0.010060946396640532,225.03754994717613,0.0,inf,0.282200348637427,0.6893313194052517,0.9109935823106206,6.993492126464844,19.69409523314289
1,20017,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,15.489000000007438,1.0,0.049179448713189536,0.04573657210544855,0.01321776717237893,0.012331860311937011,0.05343039834080441,0.024561946994546828,241.16476747577244,0.0,inf,0.44774737455986235,2.059712452623881,2.0598051964755832,7.415610313415527,16.39069957958655
1,20018,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,15.966500000008022,1.0,0.04964743961824391,0.046078825288245084,0.014263600377518495,0.011754140758601381,0.04583912315301021,0.025672652495092284,243.03369179831935,0.0,inf,0.4535553741534219,2.096444890531515,2.096444890531515,7.423464298248291,16.344700561584332
1,20019,release,0.0,64.0,66.3,35.8,61.2,61.140962938182525,288.12000000000006,35.74057524497661,prop4_fast,3,0.5168600931637845,20.0,0.0005,0.0005,0.05,0.025,0.05,1.0,0.04,19.99999999999874,True,16.547000000006786,1.0,0.05076803615366521,0.04675150622415931,0.015823851092128877,0.011886795080524535,0.04721974605084218,0.027829604689394043,249.4716283946384,0.0,inf,0.4625603657306616,2.15219639388161,2.15219639388161,7.427110195159912,18.470608569089304
