arm,update,split,label_rmse,initial_label_rmse,label_drift_rms,interior_label_rmse,boundary_label_rmse,reset_label_rmse,rollout_label_rmse,boundary_value_rmse,hjb_rms,target_gap_rms,value_abs_max,eta_abs_mean,eta_abs_max,state_gradient_norm_mean,state_gradient_norm_max,saturation_fraction,terminal_fraction
moving,2000,train,19.175384434400616,20.897099923539905,8.196924692504794,0.24636411935487476,433.85367721650834,0.05847303408573471,27.11802568990581,433.85367721650834,23.78404585907708,0.4972062582251671,23.276670455932617,0.11157801747322083,1.294287919998169,5.922677040100098,27.763851165771484,0.152587890625,0.001953125
moving,2000,heldout,28.819419442284744,29.817024295016513,7.533164657494761,0.2752249028596786,434.71960966693723,0.058383033313558035,40.75677201891853,434.71960966693723,21.919746102318346,0.4633189303089444,23.277912139892578,0.10822141170501709,1.2954599857330322,5.42991304397583,27.735084533691406,0.140625,0.00439453125
fixed,3000,train,19.466352857180635,19.466352857180635,0.0,1.430920012769437,439.2839908401752,0.028561398599062905,27.52956540461617,439.2839908401752,51.778603170393836,1.6986668040877126,20.152889251708984,0.024791846051812172,0.432243674993515,1.9317626953125,60.68938064575195,0.030517578125,0.001953125
fixed,3000,heldout,29.251061220659455,29.251061220659455,0.0,1.3484231646132598,440.783613253244,0.02845019751232742,41.367237708793134,440.783613253244,46.674987340866274,1.8011856832340385,20.046993255615234,0.028903773054480553,0.4277365803718567,1.7842035293579102,53.71041488647461,0.0400390625,0.00439453125
moving,3000,train,18.697571936882785,22.406340191467343,12.305646599481433,0.34385039889890123,423.00634913792453,0.17316592549952284,26.441792795346903,423.00634913792453,26.898474147875486,0.4150356217816611,34.18204879760742,0.45567116141319275,4.023146629333496,9.303298950195312,43.06705856323242,0.387451171875,0.001953125
moving,3000,heldout,28.179575872077844,30.364306166819414,11.248853183569853,0.40228847931736755,425.04421428027763,0.1729919803163099,39.85156291082107,425.04421428027763,26.346644418689902,0.3936127915632312,34.17815017700195,0.43466711044311523,4.0710649490356445,8.70178508758545,43.13080978393555,0.37890625,0.00439453125
fixed,4000,train,19.34231328163834,19.34231328163834,0.0,1.553178350763408,436.25603153655055,0.007995758916794342,27.354160601961908,436.25603153655055,66.03924316278827,1.8671927891777238,24.759105682373047,0.025980006903409958,0.5171691179275513,2.1382699012756348,89.06069946289062,0.04541015625,0.001953125
fixed,4000,heldout,29.088128348047373,29.088128348047373,0.0,1.4663984548558209,438.23733197048466,0.007941138823501864,41.13682484737086,438.23733197048466,64.08616425357066,2.008581263562993,24.59856414794922,0.028034478425979614,0.5278341174125671,2.0023179054260254,87.8469009399414,0.046875,0.00439453125
moving,4000,train,18.22019839943117,23.811518943667796,15.287180890886617,0.4962360788322367,412.1233899431334,0.11366026835273499,25.76700100463122,412.1233899431334,34.042299139490886,0.3611485157024729,45.115928649902344,0.9095351696014404,6.566652774810791,12.945989608764648,67.59384155273438,0.717041015625,0.001953125
moving,4000,heldout,27.638515254057435,30.868830821338054,13.684669215098978,0.5564368058207085,416.8413411234666,0.11277309130395252,39.08660042939791,416.8413411234666,36.2215790782516,0.3429635846477565,45.11524200439453,0.8794329166412354,6.3236894607543945,12.197250366210938,67.15400695800781,0.744140625,0.00439453125
fixed,5000,train,19.21936261810861,19.21936261810861,0.0,1.7194465987621481,433.1440715868893,0.014283213719943712,27.180279521787618,433.1440715868893,77.59881289451025,2.0824434427880885,28.60633087158203,0.030180474743247032,0.5780685544013977,2.392301321029663,113.74159240722656,0.050537109375,0.001953125
fixed,5000,heldout,28.935155244633748,28.935155244633748,0.0,1.6419052392385114,435.785019400692,0.01423052889182207,40.92048650192418,435.785019400692,77.67190346508704,2.259871083426394,28.38556671142578,0.030718717724084854,0.6071988940238953,2.2441253662109375,111.29289245605469,0.04736328125,0.00439453125
moving,5000,train,17.709284494611875,25.340318559424492,18.072366084495236,0.5455247425978667,400.52556916031915,0.10629869440468251,25.04448472637776,400.52556916031915,37.00313426101839,0.4042495976827225,56.672489166259766,0.9433885812759399,6.753907680511475,14.817298889160156,87.8584976196289,0.5712890625,0.001953125
moving,5000,heldout,26.95890043677169,31.223830107984654,15.708860789973189,0.6473942557674189,406.55676004350266,0.10529734402712582,38.125497216283996,406.55676004350266,41.41625607167175,0.35310403267843166,56.674705505371094,0.9026322364807129,7.0971503257751465,13.787657737731934,86.84028625488281,0.5703125,0.00439453125
fixed,6000,train,19.225537401496382,19.225537401496382,0.0,1.6395834651892445,433.4425130345323,0.007081836316184296,27.18901481481569,433.4425130345323,77.18990271138998,2.0145469932894238,31.46985626220703,0.03528858721256256,0.8095192909240723,2.436116933822632,128.42953491210938,0.0537109375,0.001953125
fixed,6000,heldout,28.97023251440849,28.97023251440849,0.0,1.592180812793221,436.3567561449016,0.007093719224468514,40.97009511286164,436.3567561449016,79.31385818169497,2.2109587503934947,30.499988555908203,0.035186734050512314,0.8577061891555786,2.3640940189361572,123.66500854492188,0.052734375,0.00439453125
moving,6000,train,17.205157338678738,27.555455691695027,21.54913615391359,0.6066485112108253,389.06666438834725,0.24550512143970143,24.33052825839851,389.06666438834725,45.911438969878596,0.5643500864309957,67.9986572265625,0.8306731581687927,8.592649459838867,17.2991943359375,92.85771942138672,0.379638671875,0.001953125
moving,6000,heldout,26.04549161549849,31.71136103157831,18.11268476256299,0.5880324710885731,392.7950926818183,0.24492130538592766,36.83307318891776,392.7950926818183,41.40996436344629,0.5465699118593206,68.0001449584961,0.7659322023391724,8.618587493896484,15.241661071777344,92.64083862304688,0.369140625,0.00439453125
fixed,7000,train,19.185090130279274,19.185090130279274,0.0,1.642403591149525,432.5184813275891,0.018341941258183666,27.131808457732216,432.5184813275891,78.47858795572056,2.042515532030555,33.60382080078125,0.04001827538013458,0.9350694417953491,2.5163111686706543,133.68028259277344,0.05859375,0.001953125
fixed,7000,heldout,28.935261141426956,28.935261141426956,0.0,1.6410422337186343,435.78735587261815,0.01842417744652985,40.92063458934662,435.78735587261815,80.39204717380575,2.272857795387311,31.410263061523438,0.04185137897729874,0.9942809343338013,2.4902138710021973,125.18228912353516,0.06201171875,0.00439453125
moving,7000,train,16.726900384580155,30.948260324640934,26.119659976960754,0.7229476320972765,378.1335647229667,0.04581189942187301,23.655365019825986,378.1335647229667,54.512249733813135,0.5973048133946453,78.91259765625,0.9375167489051819,7.1434221267700195,22.53754425048828,101.36820220947266,0.71142578125,0.001953125
moving,7000,heldout,25.110983035065367,33.243454423075654,21.828257179706778,0.6064751201669893,378.68778105342875,0.04589909327965864,35.51226311076101,378.68778105342875,46.636181798496686,0.5493302215475369,78.91246795654297,0.8686114549636841,6.9777045249938965,19.383821487426758,101.20368957519531,0.712890625,0.00439453125
fixed,8000,train,19.1380083748369,19.1380083748369,0.0,1.6447634697704925,431.444621592384,0.016173972405742355,27.06522616778347,431.444621592384,82.36858296671774,2.074969606404971,36.41067886352539,0.04643242433667183,1.076439619064331,2.587855100631714,147.9412384033203,0.06201171875,0.001953125
fixed,8000,heldout,28.926753095015112,28.926753095015112,0.0,1.672937547674299,435.6313218541257,0.01601587616969609,40.908603407249714,435.6313218541257,83.69270242584074,2.3110364485330703,33.425697326660156,0.048516109585762024,1.1715576648712158,2.6078219413757324,133.98312377929688,0.064453125,0.00439453125
moving,8000,train,16.24322553261401,35.17941874814354,31.26257463236012,0.8444752749978699,367.04615866630445,0.0850193566692131,22.971232511898855,367.04615866630445,56.62885941305517,0.5740293990302411,90.00273132324219,1.3245753049850464,9.009164810180664,27.801555633544922,134.48782348632812,0.8251953125,0.001953125
moving,8000,heldout,24.367163043601668,35.823032820438335,26.27264841570037,0.7879116523347842,367.3859404445816,0.08458126713913171,34.460268652408715,367.3859404445816,51.32294755014582,0.5264947477951304,90.00259399414062,1.29556405544281,9.196516036987305,24.514545440673828,127.32125091552734,0.83984375,0.00439453125
fixed,9000,train,19.10103531744354,19.10103531744354,0.0,1.594418546644185,430.7016607525785,0.01237864777891643,27.01294036504597,430.7016607525785,84.70226689883225,2.0546539065752856,38.118900299072266,0.050689566880464554,1.0774977207183838,2.596247434616089,153.2592315673828,0.064697265625,0.001953125
fixed,9000,heldout,28.939753856353196,28.939753856353196,0.0,1.6916268132599643,435.8114207989231,0.012160867306078502,40.9269905886803,435.8114207989231,85.22118924299983,2.311693471900752,34.372886657714844,0.05327170714735985,1.1473581790924072,2.6209163665771484,139.6209259033203,0.06591796875,0.00439453125
moving,9000,train,15.780440577782942,39.45588222308452,36.221914381088425,0.8555170057755772,356.5465108453762,0.16886505725311257,22.31627420180877,356.5465108453762,58.80915634951871,0.6581226455355218,100.51022338867188,1.7215628623962402,11.682962417602539,30.243242263793945,139.06893920898438,0.880615234375,0.001953125
moving,9000,heldout,23.68215530214401,38.73417987374757,30.70310379460165,0.8531725384943583,357.01311826897745,0.1679397550284984,33.49120415494815,357.01311826897745,57.43418106967669,0.6228085736267601,100.51008605957031,1.7557055950164795,11.767377853393555,27.577802658081055,136.4241943359375,0.896484375,0.00439453125
fixed,10000,train,19.152309005321413,19.152309005321413,0.0,1.381798975279299,432.2401116786262,0.035300093338915914,27.085432143018167,432.2401116786262,79.54600536469825,1.8635459826283325,40.54100036621094,0.05282370001077652,1.1672722101211548,2.4996702671051025,152.95237731933594,0.063720703125,0.001953125
fixed,10000,heldout,29.095762556006104,29.095762556006104,0.0,1.6409332650048092,438.2124678473383,0.035112948087758944,41.14760703263132,438.2124678473383,78.64131384853745,2.169439524421608,36.64411544799805,0.05643425136804581,1.2374610900878906,2.553950548171997,138.52870178222656,0.068359375,0.00439453125
moving,10000,train,15.367895077446159,44.72850534892254,42.077530657423125,0.9531959808789163,347.0675442153792,0.2792463367642126,21.731691597898944,347.0675442153792,67.529814568029,0.8551720789101139,109.98199462890625,1.6804701089859009,12.248796463012695,31.719663619995117,143.93089294433594,0.878173828125,0.001953125
moving,10000,heldout,23.059158230254834,42.63552673012465,35.94551546474158,0.8747718922961198,347.59683709050347,0.27632937021896775,32.609403531113735,347.59683709050347,61.47833770812903,0.7878167311604841,109.98204040527344,1.7249099016189575,12.529443740844727,29.18075942993164,154.60806274414062,0.89990234375,0.00439453125
