arm,seed,stage,step,dataset,accel_corr,accel_nrmse,mass_rel_frob_err,coriolis_corr,coriolis_nrmse,gradV_combined_corr,gen_rmse,quad_corr
compliant_old,7,100000,100000,reference,0.44327718019485474,1.5516514242939579,0.18516405300082212,0.013330529142059441,1.917244255649056,0.7705561406292433,15.738433734724076,0.4103700518608093
compliant_old,7,100000,100000,policy,0.9360465407371521,0.3867040744819003,0.17269053082231406,0.6982780380588351,0.7370688729373729,0.6434621895902811,27.407205153627494,0.11487170308828354
compliant_old,7,100000,100000,best_policy,0.8289032578468323,0.5698859160203187,0.2747326091438394,0.16840531801341063,1.4845400845578642,0.7666871733078201,90.8094889370952,0.4547469913959503
constraint,8,100000,100000,reference,0.2612321376800537,4.134029875140757,0.27857416533084056,0.07368097927427027,2.199808909076193,-0.325811019213684,80.55119838152608,0.43076634407043457
constraint,8,100000,100000,policy,0.9063702821731567,0.46333546148389126,0.28329651468500006,0.5285583057888905,1.4347734486397719,0.46085456149470144,308.7133579975823,0.6082935929298401
constraint,8,100000,100000,best_policy,0.9014362096786499,0.4532735417777528,0.2586190055933071,0.6538143685513285,0.8019925716729008,0.4392861381402448,218.7455591163666,0.557354211807251
compliant_ctrl,8,100000,100000,reference,0.6183088421821594,1.3658609223878895,0.2588361694011032,-0.07331857027946498,2.1660909080984685,0.6465436150139794,12.875616440639332,0.7511793375015259
compliant_ctrl,8,100000,100000,policy,0.8755974769592285,0.5926278569985888,0.2699402835877524,0.2148416671284702,1.1355493439488087,0.614217202792934,26.49246540980507,-0.26471829414367676
compliant_ctrl,8,100000,100000,best_policy,0.8819671869277954,0.525971912321781,0.2683218141743113,0.6635564046175393,0.8176096141328334,0.7648839965734175,43.38041213197342,0.21298161149024963
compliant_old,8,100000,100000,reference,0.4565642774105072,1.5543225149219697,0.2531272495318016,-0.18210359909233803,2.6261029133118874,0.824926814049759,13.248511145303807,0.39937612414360046
compliant_old,8,100000,100000,policy,0.9591943621635437,0.3600998393383287,0.1844848851216095,0.5249434161665348,1.1396896343640581,0.7795248074025838,12.45274750474766,0.16861779987812042
compliant_old,8,100000,100000,best_policy,0.8764612674713135,0.5154792249736643,0.20702504656927695,0.41097679727371744,1.040955100657089,0.8611577866671248,54.11015945697831,0.259082555770874
constraint,9,100000,100000,reference,0.17775611579418182,6.808985532373286,0.2809002017149425,0.22701889511498222,2.775666915827621,-0.343358032144955,13.451628793358598,-0.0537317730486393
constraint,9,100000,100000,policy,0.9176353216171265,0.41019325835681164,0.23988782275741768,0.7115897431409856,1.4571217955745612,0.5839356724287083,65.28567250834598,0.3933922350406647
constraint,9,100000,100000,best_policy,0.24611301720142365,1.3669907316759977,0.7799720150881612,-0.1470264377936611,7.088163769757927,-0.4909235647573593,146.73845621773754,0.11004317551851273
compliant_ctrl,9,100000,100000,reference,0.25057870149612427,4.619486015572153,0.494863135603943,0.15030169363111082,1.2221967302503438,-0.3042929250147548,90212.47580233257,0.26232486963272095
compliant_ctrl,9,100000,100000,policy,0.9298156499862671,0.37536462831321976,0.5130848383005361,0.3667492029307783,3.746802099142495,0.4884846450499787,624885.2482575898,0.3746151626110077
compliant_ctrl,9,100000,100000,best_policy,0.9744969010353088,0.24563160653276975,0.5326507425147262,0.5055137018671448,0.8546142019701618,-0.02890744391432477,199281.81422189804,0.38159915804862976
compliant_old,9,100000,100000,reference,0.42790931463241577,1.7477116730065538,0.24900053318841445,-0.3311312021861653,1.9500665712278176,0.33732162354686585,13.158768683284675,-0.7687463760375977
compliant_old,9,100000,100000,policy,0.9471040368080139,0.3386267911793325,0.3349512221007126,0.2917533082184745,1.2355970392914255,0.5235348548367736,18.236417939124646,0.4975843131542206
compliant_old,9,100000,100000,best_policy,0.9365828633308411,0.4039359835231502,0.2921609150034959,0.3775320489922465,1.1741348710723811,0.7036942854250632,43.70042379801422,-0.0617474764585495
constraint,9,188000,185649,reference,0.25985777378082275,4.452107728834374,0.3125230282236786,0.563778459993694,1.568049650297987,-0.2800797132679404,16.809599295315287,-0.03305825591087341
constraint,9,188000,185649,policy,0.9421491622924805,0.35689624070237397,0.27266668953102313,0.7970547735647507,0.6891079779545584,0.4222871415229658,23.095460211193892,0.22027860581874847
constraint,9,188000,185649,best_policy,0.9798398613929749,0.20763351890018694,0.5177106975040082,-0.3111580679511178,1.3035597979480018,0.5346323605498067,21.814808667108004,0.03344625607132912
compliant_ctrl,9,188000,179472,reference,0.3598628640174866,3.2162562927235547,0.5773544624275001,-0.006445404678275894,1.2232092408438628,-0.012310041466429198,9398.244543107225,0.8597873449325562
compliant_ctrl,9,188000,179472,policy,0.9349315166473389,0.37137938478413035,0.5787590599109709,0.1179855578419786,1.5128846864586545,0.4308135206317603,35105.32828134904,0.46974968910217285
compliant_ctrl,9,188000,179472,best_policy,0.97288578748703,0.2525811071476502,0.5935949803531166,0.7099960989704593,0.8035229929756718,0.5286390346098705,9357.56527512185,0.16988621652126312
compliant_old,9,188000,181485,reference,0.5812156796455383,1.1565305736330382,0.1927577251400006,-0.03097451292457821,1.7529680684097078,0.6933084337790681,13.620393683560087,0.7356356382369995
